order_id,account_id,product_type,revenue,cogs,order_date,ship_date,status,tech_id
ORD002634,ACC001,Nightguard,97.51,40.39,2024-07-12,2024-07-24,Complete,TECH02
ORD002635,ACC004,Partial Denture,378.19,188.2,2024-07-12,2024-07-23,Complete,TECH02
ORD002636,ACC009,Partial Denture,422.07,182.37,2024-07-12,2024-07-19,Complete,TECH03
ORD002637,ACC003,Crown Zirconia,165.35,56.9,2024-07-12,2024-07-22,Complete,TECH06
ORD002638,ACC011,Implant Crown,320.62,103.42,2024-07-12,2024-07-16,Remake,TECH04
ORD002639,ACC002,Nightguard,102.4,37.01,2024-07-12,2024-07-15,Complete,TECH04
ORD002640,ACC001,Bridge 3-Unit,481.94,158.63,2024-07-12,2024-07-21,Complete,TECH04
ORD002641,ACC003,Partial Denture,424.32,167.09,2024-07-12,2024-07-20,Complete,TECH03
ORD002642,ACC006,Clear Aligner Set,509.82,199.77,2024-07-12,2024-07-20,Complete,TECH04
ORD002643,ACC012,Veneer,130.22,42.55,2024-07-12,2024-07-17,Complete,TECH06
ORD002644,ACC002,Clear Aligner Set,621.0,208.13,2024-07-12,2024-07-15,Complete,TECH05
ORD002645,ACC006,Veneer,119.38,42.58,2024-07-12,2024-07-24,Complete,TECH03
ORD002646,ACC013,Crown Zirconia,158.08,56.76,2024-07-12,2024-07-23,Complete,TECH05
ORD002647,ACC006,Partial Denture,383.67,172.23,2024-07-12,2024-07-17,Complete,TECH01
ORD002648,ACC010,Implant Crown,287.18,91.69,2024-07-12,2024-07-20,Complete,TECH01
ORD002649,ACC003,Bridge 3-Unit,390.45,163.58,2024-07-15,2024-07-20,Complete,TECH03
ORD002650,ACC012,Implant Abutment,223.7,74.21,2024-07-15,2024-07-22,Complete,TECH02
ORD002651,ACC001,Nightguard,105.42,39.18,2024-07-15,2024-07-18,Remake,TECH05
ORD002652,ACC005,Implant Crown,256.97,102.56,2024-07-15,2024-07-21,Remake,TECH03
ORD002653,ACC013,Clear Aligner Set,553.64,188.95,2024-07-15,2024-07-25,Complete,TECH03
ORD002654,ACC012,Crown Zirconia,166.83,56.05,2024-07-15,2024-07-20,Complete,TECH03
ORD002655,ACC008,Crown Zirconia,188.45,60.36,2024-07-15,2024-07-21,Complete,TECH06
ORD002656,ACC001,Bridge 3-Unit,431.24,163.66,2024-07-15,2024-07-26,Complete,TECH06
ORD002657,ACC009,Full Denture,763.69,275.18,2024-07-15,2024-07-26,Complete,TECH03
ORD002658,ACC002,Nightguard,101.2,40.11,2024-07-15,2024-07-18,Complete,TECH02
ORD002659,ACC001,Partial Denture,441.62,166.33,2024-07-15,2024-07-25,Complete,TECH02
ORD002660,ACC004,Bridge 3-Unit,455.02,163.89,2024-07-15,2024-07-19,Complete,TECH05
ORD002661,ACC010,Implant Crown,256.73,87.56,2024-07-15,2024-07-21,Complete,TECH06
ORD002662,ACC002,Partial Denture,423.44,180.48,2024-07-15,2024-07-21,Complete,TECH06
ORD002663,ACC003,Nightguard,101.1,34.81,2024-07-15,2024-07-21,Complete,TECH03
ORD002664,ACC007,Veneer,131.9,42.17,2024-07-15,2024-07-25,Complete,TECH03
ORD002665,ACC001,Crown Zirconia,188.22,61.44,2024-07-15,2024-07-24,Complete,TECH04
ORD002666,ACC003,Partial Denture,366.94,175.13,2024-07-15,2024-07-19,Complete,TECH03
ORD002667,ACC007,Bridge 3-Unit,459.24,170.93,2024-07-15,2024-07-25,Complete,TECH05
ORD002668,ACC004,Implant Crown,258.56,91.49,2024-07-15,2024-07-24,Complete,TECH01
ORD002669,ACC005,Full Denture,656.47,292.49,2024-07-15,2024-07-25,Complete,TECH04
ORD002670,ACC003,Crown PFM,140.23,63.59,2024-07-15,2024-07-18,Complete,TECH03
ORD002671,ACC004,Implant Crown,297.29,89.5,2024-07-15,2024-07-19,Complete,TECH05
ORD002672,ACC006,Bridge 3-Unit,441.52,154.7,2024-07-15,2024-07-24,Complete,TECH01
ORD002673,ACC009,Full Denture,767.08,320.34,2024-07-15,2024-07-18,Complete,TECH05
ORD002674,ACC002,Nightguard,90.21,34.63,2024-07-15,2024-07-21,Complete,TECH03
ORD002675,ACC009,Full Denture,668.36,286.17,2024-07-15,2024-07-18,Complete,TECH01
ORD002676,ACC010,Nightguard,87.93,36.46,2024-07-16,2024-07-21,Complete,TECH03
ORD002677,ACC003,Implant Crown,301.5,99.73,2024-07-16,2024-07-20,Complete,TECH04
ORD002678,ACC007,Bridge 3-Unit,463.92,184.68,2024-07-16,2024-07-20,Complete,TECH01
ORD002679,ACC005,Partial Denture,357.49,185.14,2024-07-16,2024-07-21,Complete,TECH01
ORD002680,ACC008,Partial Denture,374.69,180.2,2024-07-16,2024-07-24,Complete,TECH04
ORD002681,ACC005,Crown PFM,141.45,60.25,2024-07-16,2024-07-28,Complete,TECH04
ORD002682,ACC003,Partial Denture,364.69,193.21,2024-07-16,2024-07-26,Complete,TECH03
ORD002683,ACC012,Nightguard,97.53,36.35,2024-07-16,2024-07-25,Complete,TECH03
ORD002684,ACC009,Crown Zirconia,167.16,57.74,2024-07-16,2024-07-22,Remake,TECH04
ORD002685,ACC003,Clear Aligner Set,509.98,183.71,2024-07-16,2024-07-20,Complete,TECH01
ORD002686,ACC005,Implant Crown,318.12,95.84,2024-07-16,2024-07-21,Complete,TECH04
ORD002687,ACC006,Veneer,123.7,46.11,2024-07-16,2024-07-19,Complete,TECH04
ORD002688,ACC002,Implant Abutment,211.6,75.37,2024-07-16,2024-07-28,Complete,TECH05
ORD002689,ACC004,Crown PFM,140.22,57.15,2024-07-16,2024-07-26,Complete,TECH05
ORD002690,ACC005,Implant Crown,279.43,100.13,2024-07-16,2024-07-20,Complete,TECH01
ORD002691,ACC004,Crown Zirconia,164.0,59.82,2024-07-16,2024-07-20,Complete,TECH02
ORD002692,ACC002,Crown Zirconia,150.11,55.96,2024-07-16,2024-07-27,Complete,TECH04
ORD002693,ACC001,Nightguard,95.43,33.51,2024-07-16,2024-07-23,Complete,TECH06
ORD002694,ACC012,Implant Abutment,200.97,72.22,2024-07-16,2024-07-21,Complete,TECH02
ORD002695,ACC003,Implant Crown,313.7,104.9,2024-07-16,2024-07-28,Complete,TECH03
ORD002696,ACC004,Implant Crown,323.2,104.41,2024-07-16,2024-07-21,Complete,TECH02
ORD002697,ACC005,Veneer,108.29,42.38,2024-07-16,2024-07-20,Complete,TECH01
ORD002698,ACC003,Implant Crown,270.7,88.08,2024-07-17,2024-07-21,Complete,TECH01
ORD002699,ACC006,Clear Aligner Set,516.51,185.27,2024-07-17,2024-07-23,Complete,TECH03
ORD002700,ACC006,Implant Crown,276.06,102.33,2024-07-17,2024-07-29,Complete,TECH06
ORD002701,ACC003,Clear Aligner Set,600.46,208.04,2024-07-17,2024-07-23,Complete,TECH01
ORD002702,ACC006,Crown Zirconia,178.64,54.29,2024-07-17,2024-07-21,Complete,TECH02
ORD002703,ACC009,Clear Aligner Set,583.66,186.53,2024-07-17,2024-07-29,Complete,TECH05
ORD002704,ACC002,Clear Aligner Set,586.92,190.06,2024-07-17,2024-07-23,Complete,TECH02
ORD002705,ACC001,Clear Aligner Set,515.14,178.03,2024-07-17,2024-07-25,Complete,TECH01
ORD002706,ACC011,Crown PFM,135.47,64.57,2024-07-17,2024-07-27,Complete,TECH03
ORD002707,ACC003,Crown Zirconia,158.43,55.6,2024-07-17,2024-07-27,Complete,TECH03
ORD002708,ACC003,Nightguard,93.03,34.03,2024-07-17,2024-07-23,Complete,TECH02
ORD002709,ACC013,Implant Abutment,210.18,75.45,2024-07-17,2024-07-27,Complete,TECH06
ORD002710,ACC009,Crown Zirconia,171.51,56.09,2024-07-17,2024-07-20,Complete,TECH03
ORD002711,ACC010,Full Denture,735.84,286.05,2024-07-17,2024-07-23,Complete,TECH04
ORD002712,ACC003,Crown PFM,137.6,59.04,2024-07-17,2024-07-29,Complete,TECH03
ORD002713,ACC003,Full Denture,767.69,303.97,2024-07-17,2024-07-24,Remake,TECH01
ORD002714,ACC007,Veneer,119.95,47.48,2024-07-17,2024-07-24,Complete,TECH06
ORD002715,ACC001,Clear Aligner Set,608.21,205.26,2024-07-17,2024-07-29,Complete,TECH06
ORD002716,ACC004,Bridge 3-Unit,427.71,184.62,2024-07-17,2024-07-21,Complete,TECH01
ORD002717,ACC003,Clear Aligner Set,617.96,177.57,2024-07-17,2024-07-22,Complete,TECH01
ORD002718,ACC004,Crown Zirconia,150.81,58.43,2024-07-17,2024-07-21,Complete,TECH05
ORD002719,ACC002,Implant Crown,303.18,100.69,2024-07-17,2024-07-25,Complete,TECH06
ORD002720,ACC002,Clear Aligner Set,594.29,185.88,2024-07-17,2024-07-26,Remake,TECH04
ORD002721,ACC010,Crown PFM,132.85,64.79,2024-07-17,2024-07-24,Complete,TECH01
ORD002722,ACC002,Crown PFM,140.49,57.02,2024-07-17,2024-07-22,Complete,TECH06
ORD002723,ACC008,Crown PFM,141.78,61.51,2024-07-17,2024-07-27,Complete,TECH05
ORD002724,ACC010,Crown Zirconia,171.86,56.41,2024-07-17,2024-07-21,Complete,TECH02
ORD002725,ACC008,Bridge 3-Unit,411.34,175.93,2024-07-17,2024-07-22,Remake,TECH01
ORD002726,ACC002,Full Denture,690.26,327.19,2024-07-17,2024-07-24,Complete,TECH06
ORD002727,ACC007,Implant Crown,309.75,100.71,2024-07-18,2024-07-27,Complete,TECH06
ORD002728,ACC002,Implant Abutment,182.35,67.9,2024-07-18,2024-07-24,Complete,TECH03
ORD002729,ACC011,Bridge 3-Unit,480.82,163.08,2024-07-18,2024-07-22,Complete,TECH04
ORD002730,ACC003,Full Denture,671.31,312.59,2024-07-18,2024-07-23,Complete,TECH01
ORD002731,ACC013,Clear Aligner Set,548.03,192.58,2024-07-18,2024-07-27,Complete,TECH03
ORD002732,ACC007,Implant Abutment,185.61,73.44,2024-07-18,2024-07-25,Complete,TECH01
ORD002733,ACC005,Implant Crown,274.9,95.41,2024-07-18,2024-07-22,Complete,TECH05
ORD002734,ACC007,Bridge 3-Unit,427.9,170.35,2024-07-18,2024-07-30,Complete,TECH04
ORD002735,ACC007,Crown PFM,142.19,55.86,2024-07-18,2024-07-21,Complete,TECH02
ORD002736,ACC004,Full Denture,669.23,328.78,2024-07-18,2024-07-26,Complete,TECH03
ORD002737,ACC002,Nightguard,89.92,33.61,2024-07-18,2024-07-28,Complete,TECH05
ORD002738,ACC006,Partial Denture,427.68,175.45,2024-07-18,2024-07-26,Complete,TECH05
ORD002739,ACC003,Partial Denture,385.14,193.35,2024-07-18,2024-07-29,Complete,TECH01
ORD002740,ACC004,Implant Abutment,222.01,69.13,2024-07-18,2024-07-29,Remake,TECH02
ORD002741,ACC012,Clear Aligner Set,627.72,208.37,2024-07-18,2024-07-30,Complete,TECH02
ORD002742,ACC001,Full Denture,746.06,276.14,2024-07-18,2024-07-23,Complete,TECH03
ORD002743,ACC004,Bridge 3-Unit,426.36,177.05,2024-07-18,2024-07-23,Complete,TECH03
ORD002744,ACC003,Bridge 3-Unit,402.8,161.12,2024-07-18,2024-07-24,Complete,TECH02
ORD002745,ACC007,Full Denture,612.84,282.68,2024-07-18,2024-07-29,Complete,TECH06
ORD002746,ACC003,Implant Crown,321.54,99.34,2024-07-18,2024-07-24,Complete,TECH01
ORD002747,ACC003,Full Denture,741.72,281.08,2024-07-19,2024-07-26,Complete,TECH06
ORD002748,ACC008,Partial Denture,414.45,177.63,2024-07-19,2024-07-31,Complete,TECH01
ORD002749,ACC002,Clear Aligner Set,519.5,180.77,2024-07-19,2024-07-30,Complete,TECH01
ORD002750,ACC006,Partial Denture,445.82,181.64,2024-07-19,2024-07-25,Complete,TECH01
ORD002751,ACC002,Partial Denture,364.67,172.23,2024-07-19,2024-07-24,Complete,TECH03
ORD002752,ACC003,Veneer,109.04,47.15,2024-07-19,2024-07-24,Complete,TECH04
ORD002753,ACC007,Crown Zirconia,167.68,52.0,2024-07-19,2024-07-23,Complete,TECH06
ORD002754,ACC011,Crown PFM,136.33,56.16,2024-07-19,2024-07-29,Complete,TECH01
ORD002755,ACC004,Partial Denture,397.22,160.36,2024-07-19,2024-07-23,Complete,TECH05
ORD002756,ACC009,Veneer,123.06,45.59,2024-07-19,2024-07-30,Complete,TECH03
ORD002757,ACC001,Bridge 3-Unit,480.98,172.61,2024-07-19,2024-07-23,Complete,TECH02
ORD002758,ACC001,Clear Aligner Set,530.45,191.68,2024-07-19,2024-07-29,Complete,TECH04
ORD002759,ACC001,Implant Abutment,177.44,75.86,2024-07-19,2024-07-22,Complete,TECH05
ORD002760,ACC007,Implant Abutment,196.25,73.08,2024-07-19,2024-07-22,Complete,TECH05
ORD002761,ACC002,Implant Abutment,192.9,63.61,2024-07-19,2024-07-22,Complete,TECH05
ORD002762,ACC001,Crown PFM,149.76,59.47,2024-07-19,2024-07-30,Complete,TECH01
ORD002763,ACC001,Bridge 3-Unit,444.46,169.09,2024-07-19,2024-07-29,Complete,TECH06
ORD002764,ACC006,Nightguard,99.02,33.75,2024-07-19,2024-07-22,Complete,TECH02
ORD002765,ACC006,Crown Zirconia,164.25,62.41,2024-07-19,2024-07-26,Complete,TECH04
ORD002766,ACC004,Bridge 3-Unit,477.79,162.99,2024-07-19,2024-07-23,Complete,TECH04
ORD002767,ACC013,Implant Crown,297.18,105.74,2024-07-19,2024-07-30,Complete,TECH02
ORD002768,ACC007,Crown PFM,144.07,60.42,2024-07-19,2024-07-28,Complete,TECH03
ORD002769,ACC008,Bridge 3-Unit,407.07,177.5,2024-07-19,2024-07-24,Complete,TECH06
ORD002770,ACC002,Crown PFM,145.26,54.79,2024-07-19,2024-07-24,Complete,TECH03
ORD002771,ACC002,Clear Aligner Set,603.66,196.36,2024-07-22,2024-07-28,Complete,TECH01
ORD002772,ACC008,Implant Crown,261.04,91.88,2024-07-22,2024-08-01,Complete,TECH05
ORD002773,ACC004,Clear Aligner Set,540.2,186.77,2024-07-22,2024-07-25,Complete,TECH03
ORD002774,ACC003,Full Denture,751.85,282.21,2024-07-22,2024-08-01,Complete,TECH02
ORD002775,ACC005,Bridge 3-Unit,448.66,162.95,2024-07-22,2024-08-03,Complete,TECH01
ORD002776,ACC006,Nightguard,108.89,34.07,2024-07-22,2024-08-02,Complete,TECH03
ORD002777,ACC003,Full Denture,688.75,301.78,2024-07-22,2024-08-03,Complete,TECH02
ORD002778,ACC006,Clear Aligner Set,554.34,210.44,2024-07-22,2024-07-29,Remake,TECH05
ORD002779,ACC008,Implant Crown,283.24,96.78,2024-07-22,2024-07-26,Complete,TECH01
ORD002780,ACC003,Implant Crown,327.19,97.43,2024-07-22,2024-07-27,Complete,TECH06
ORD002781,ACC014,Nightguard,95.2,39.15,2024-07-22,2024-08-03,Complete,TECH03
ORD002782,ACC003,Full Denture,719.15,313.98,2024-07-22,2024-07-30,Complete,TECH05
ORD002783,ACC005,Partial Denture,377.73,172.94,2024-07-22,2024-07-29,Complete,TECH04
ORD002784,ACC001,Bridge 3-Unit,420.01,154.12,2024-07-22,2024-08-01,Complete,TECH06
ORD002785,ACC002,Crown Zirconia,164.31,58.62,2024-07-22,2024-07-31,Complete,TECH02
ORD002786,ACC006,Clear Aligner Set,525.83,195.38,2024-07-22,2024-07-26,Complete,TECH05
ORD002787,ACC006,Partial Denture,448.87,170.1,2024-07-22,2024-08-03,Complete,TECH06
ORD002788,ACC004,Crown Zirconia,187.76,51.3,2024-07-23,2024-08-01,Complete,TECH05
ORD002789,ACC005,Implant Crown,317.08,89.4,2024-07-23,2024-07-29,Complete,TECH02
ORD002790,ACC004,Implant Crown,279.49,91.98,2024-07-23,2024-07-29,Complete,TECH05
ORD002791,ACC004,Implant Crown,305.21,94.94,2024-07-23,2024-07-28,Complete,TECH04
ORD002792,ACC005,Crown Zirconia,181.65,60.76,2024-07-23,2024-07-28,Complete,TECH02
ORD002793,ACC004,Crown Zirconia,148.78,51.41,2024-07-23,2024-08-03,Complete,TECH04
ORD002794,ACC011,Crown Zirconia,180.8,62.15,2024-07-23,2024-08-03,Complete,TECH01
ORD002795,ACC008,Clear Aligner Set,583.97,192.43,2024-07-23,2024-08-02,Remake,TECH06
ORD002796,ACC001,Partial Denture,437.3,184.51,2024-07-23,2024-08-01,Remake,TECH06
ORD002797,ACC012,Veneer,120.86,39.81,2024-07-23,2024-07-30,Complete,TECH05
ORD002798,ACC008,Crown Zirconia,178.28,55.29,2024-07-23,2024-07-28,Complete,TECH02
ORD002799,ACC009,Implant Crown,275.35,92.71,2024-07-23,2024-08-02,Complete,TECH06
ORD002800,ACC005,Implant Crown,310.43,92.95,2024-07-23,2024-07-31,Complete,TECH04
ORD002801,ACC007,Clear Aligner Set,532.85,172.99,2024-07-23,2024-08-03,Complete,TECH03
ORD002802,ACC001,Full Denture,707.8,317.06,2024-07-23,2024-07-28,Complete,TECH05
ORD002803,ACC006,Veneer,129.39,44.64,2024-07-23,2024-07-28,Complete,TECH02
ORD002804,ACC006,Partial Denture,380.91,166.61,2024-07-23,2024-08-04,Complete,TECH03
ORD002805,ACC001,Crown PFM,139.9,63.5,2024-07-23,2024-08-03,Complete,TECH04
ORD002806,ACC004,Bridge 3-Unit,480.1,176.53,2024-07-23,2024-08-03,Complete,TECH03
ORD002807,ACC005,Partial Denture,440.96,175.87,2024-07-23,2024-08-03,Complete,TECH04
ORD002808,ACC002,Partial Denture,356.91,192.49,2024-07-23,2024-07-30,Complete,TECH02
ORD002809,ACC002,Implant Abutment,205.17,73.85,2024-07-23,2024-07-29,Complete,TECH03
ORD002810,ACC005,Clear Aligner Set,620.5,206.95,2024-07-23,2024-08-03,Complete,TECH02
ORD002811,ACC008,Full Denture,724.92,297.51,2024-07-24,2024-08-01,Complete,TECH05
ORD002812,ACC001,Nightguard,108.34,39.87,2024-07-24,2024-07-28,Complete,TECH01
ORD002813,ACC004,Nightguard,91.39,35.39,2024-07-24,2024-07-30,Complete,TECH02
ORD002814,ACC007,Veneer,113.32,47.34,2024-07-24,2024-07-31,Complete,TECH01
ORD002815,ACC008,Crown Zirconia,185.88,52.58,2024-07-24,2024-07-30,Complete,TECH02
ORD002816,ACC002,Clear Aligner Set,560.63,175.43,2024-07-24,2024-07-27,Complete,TECH03
ORD002817,ACC009,Crown Zirconia,156.6,52.39,2024-07-24,2024-07-30,Complete,TECH01
ORD002818,ACC005,Implant Crown,299.13,92.12,2024-07-24,2024-08-02,Remake,TECH01
ORD002819,ACC008,Veneer,131.32,40.43,2024-07-24,2024-08-05,Complete,TECH04
ORD002820,ACC015,Implant Abutment,212.28,72.02,2024-07-24,2024-07-29,Complete,TECH03
ORD002821,ACC005,Nightguard,92.24,38.34,2024-07-24,2024-08-04,Complete,TECH02
ORD002822,ACC003,Nightguard,97.45,38.2,2024-07-24,2024-07-29,Complete,TECH04
ORD002823,ACC001,Nightguard,96.67,34.68,2024-07-24,2024-08-02,Complete,TECH06
ORD002824,ACC003,Veneer,118.27,44.77,2024-07-24,2024-07-30,Complete,TECH01
ORD002825,ACC009,Implant Crown,278.39,92.23,2024-07-24,2024-08-03,Complete,TECH01
ORD002826,ACC007,Clear Aligner Set,523.92,197.8,2024-07-25,2024-07-31,Complete,TECH04
ORD002827,ACC009,Bridge 3-Unit,442.06,159.5,2024-07-25,2024-08-04,Complete,TECH06
ORD002828,ACC006,Partial Denture,432.5,168.1,2024-07-25,2024-08-04,Complete,TECH03
ORD002829,ACC003,Implant Abutment,191.77,68.46,2024-07-25,2024-08-04,Complete,TECH03
ORD002830,ACC004,Partial Denture,430.82,158.6,2024-07-25,2024-07-28,Complete,TECH04
ORD002831,ACC003,Bridge 3-Unit,480.37,180.85,2024-07-25,2024-07-31,Remake,TECH02
ORD002832,ACC007,Implant Abutment,189.87,68.74,2024-07-25,2024-08-03,Complete,TECH03
ORD002833,ACC005,Implant Crown,313.32,98.34,2024-07-25,2024-08-01,Complete,TECH01
ORD002834,ACC001,Bridge 3-Unit,412.18,170.79,2024-07-25,2024-08-04,Complete,TECH01
ORD002835,ACC009,Partial Denture,423.42,191.12,2024-07-25,2024-08-01,Complete,TECH05
ORD002836,ACC006,Crown PFM,134.18,62.49,2024-07-25,2024-08-02,Complete,TECH04
ORD002837,ACC012,Crown Zirconia,167.96,61.26,2024-07-25,2024-08-03,Complete,TECH02
ORD002838,ACC011,Clear Aligner Set,536.09,179.4,2024-07-25,2024-07-31,Complete,TECH03
ORD002839,ACC006,Implant Abutment,202.64,75.13,2024-07-25,2024-07-30,Complete,TECH01
ORD002840,ACC011,Full Denture,774.72,295.2,2024-07-25,2024-07-31,Complete,TECH02
ORD002841,ACC003,Implant Crown,289.33,92.77,2024-07-25,2024-08-01,Complete,TECH03
ORD002842,ACC006,Crown PFM,135.58,62.52,2024-07-25,2024-08-04,Complete,TECH01
ORD002843,ACC010,Crown PFM,163.6,60.91,2024-07-25,2024-08-03,Remake,TECH01
ORD002844,ACC013,Full Denture,746.32,303.3,2024-07-25,2024-07-29,Complete,TECH06
ORD002845,ACC001,Crown Zirconia,188.69,60.09,2024-07-25,2024-08-05,Complete,TECH01
ORD002846,ACC006,Veneer,126.3,47.46,2024-07-25,2024-08-03,Complete,TECH03
ORD002847,ACC004,Bridge 3-Unit,446.3,156.56,2024-07-25,2024-08-02,Complete,TECH04
ORD002848,ACC005,Partial Denture,443.33,172.85,2024-07-25,2024-08-06,Complete,TECH04
ORD002849,ACC001,Implant Crown,279.47,89.19,2024-07-26,2024-08-07,Complete,TECH06
ORD002850,ACC009,Nightguard,96.37,38.5,2024-07-26,2024-08-07,Complete,TECH03
ORD002851,ACC011,Clear Aligner Set,515.98,201.75,2024-07-26,2024-07-31,Complete,TECH01
ORD002852,ACC001,Clear Aligner Set,624.87,173.14,2024-07-26,2024-08-03,Complete,TECH01
ORD002853,ACC003,Full Denture,769.84,313.61,2024-07-26,2024-07-31,Complete,TECH04
ORD002854,ACC015,Implant Crown,323.21,90.5,2024-07-26,2024-07-31,Complete,TECH04
ORD002855,ACC001,Partial Denture,358.01,189.63,2024-07-26,2024-08-01,Complete,TECH04
ORD002856,ACC001,Veneer,119.98,40.53,2024-07-26,2024-07-30,Complete,TECH01
ORD002857,ACC013,Nightguard,107.19,38.95,2024-07-26,2024-08-01,Complete,TECH01
ORD002858,ACC013,Clear Aligner Set,544.28,210.42,2024-07-26,2024-08-01,Complete,TECH01
ORD002859,ACC009,Full Denture,693.26,304.34,2024-07-26,2024-07-29,Complete,TECH01
ORD002860,ACC003,Partial Denture,395.03,189.27,2024-07-26,2024-08-02,Complete,TECH01
ORD002861,ACC004,Implant Abutment,186.68,73.46,2024-07-26,2024-08-04,Complete,TECH04
ORD002862,ACC001,Implant Abutment,211.07,76.28,2024-07-26,2024-08-01,Complete,TECH02
ORD002863,ACC005,Bridge 3-Unit,432.46,158.91,2024-07-26,2024-07-29,Complete,TECH01
ORD002864,ACC006,Implant Crown,318.23,99.19,2024-07-26,2024-08-04,Complete,TECH02
ORD002865,ACC004,Bridge 3-Unit,476.31,187.79,2024-07-26,2024-07-31,Complete,TECH03
ORD002866,ACC011,Crown Zirconia,180.95,51.39,2024-07-26,2024-08-04,Complete,TECH06
ORD002867,ACC003,Implant Abutment,205.82,63.77,2024-07-26,2024-07-29,Remake,TECH04
ORD002868,ACC001,Bridge 3-Unit,473.93,155.63,2024-07-26,2024-08-07,Complete,TECH06
ORD002869,ACC005,Bridge 3-Unit,388.51,166.2,2024-07-26,2024-08-04,Complete,TECH01
ORD002870,ACC001,Veneer,121.93,42.37,2024-07-26,2024-08-05,Complete,TECH02
ORD002871,ACC010,Crown PFM,141.79,60.38,2024-07-26,2024-07-31,Complete,TECH03
ORD002872,ACC007,Full Denture,774.67,314.24,2024-07-26,2024-08-05,Complete,TECH06
ORD002873,ACC010,Clear Aligner Set,521.99,180.15,2024-07-29,2024-08-03,Complete,TECH02
ORD002874,ACC007,Crown Zirconia,178.09,54.31,2024-07-29,2024-08-04,Complete,TECH02
ORD002875,ACC002,Implant Abutment,191.52,77.38,2024-07-29,2024-08-09,Complete,TECH05
ORD002876,ACC006,Implant Abutment,212.54,65.26,2024-07-29,2024-08-03,Complete,TECH05
ORD002877,ACC008,Crown PFM,157.61,64.48,2024-07-29,2024-08-04,Complete,TECH02
ORD002878,ACC001,Crown PFM,160.78,57.51,2024-07-29,2024-08-01,Complete,TECH05
ORD002879,ACC004,Full Denture,643.92,326.71,2024-07-29,2024-08-07,Complete,TECH04
ORD002880,ACC015,Veneer,126.64,43.52,2024-07-29,2024-08-05,Complete,TECH06
ORD002881,ACC009,Full Denture,669.33,328.14,2024-07-29,2024-08-08,Complete,TECH05
ORD002882,ACC004,Crown Zirconia,176.06,55.01,2024-07-29,2024-08-02,Complete,TECH03
ORD002883,ACC004,Crown PFM,165.47,56.13,2024-07-29,2024-08-08,Complete,TECH01
ORD002884,ACC001,Implant Abutment,181.66,68.37,2024-07-29,2024-08-09,Complete,TECH01
ORD002885,ACC013,Nightguard,89.84,39.67,2024-07-29,2024-08-09,Complete,TECH02
ORD002886,ACC001,Implant Crown,311.78,90.13,2024-07-29,2024-08-09,Complete,TECH05
ORD002887,ACC009,Clear Aligner Set,613.24,192.08,2024-07-29,2024-08-06,Complete,TECH05
ORD002888,ACC002,Nightguard,89.46,34.65,2024-07-29,2024-08-10,Complete,TECH02
ORD002889,ACC010,Bridge 3-Unit,434.79,187.43,2024-07-29,2024-08-04,Complete,TECH03
ORD002890,ACC001,Partial Denture,384.78,190.83,2024-07-29,2024-08-08,Complete,TECH04
ORD002891,ACC003,Implant Abutment,175.52,66.98,2024-07-29,2024-08-05,Complete,TECH02
ORD002892,ACC012,Clear Aligner Set,576.67,174.21,2024-07-29,2024-08-03,Complete,TECH02
ORD002893,ACC004,Bridge 3-Unit,458.28,182.24,2024-07-29,2024-08-04,Complete,TECH04
ORD002894,ACC009,Partial Denture,394.11,165.36,2024-07-29,2024-08-02,Complete,TECH02
ORD002895,ACC013,Implant Abutment,182.35,69.14,2024-07-29,2024-08-10,Complete,TECH06
ORD002896,ACC001,Veneer,112.27,41.14,2024-07-29,2024-08-02,Complete,TECH05
ORD002897,ACC003,Crown Zirconia,180.33,57.98,2024-07-29,2024-08-08,Complete,TECH03
ORD002898,ACC010,Nightguard,103.14,36.89,2024-07-30,2024-08-07,Complete,TECH03
ORD002899,ACC013,Crown PFM,144.33,65.61,2024-07-30,2024-08-09,Complete,TECH04
ORD002900,ACC006,Veneer,130.75,40.7,2024-07-30,2024-08-11,Complete,TECH05
ORD002901,ACC011,Implant Crown,318.44,99.27,2024-07-30,2024-08-08,Complete,TECH04
ORD002902,ACC001,Crown Zirconia,184.19,54.29,2024-07-30,2024-08-06,Complete,TECH03
ORD002903,ACC007,Full Denture,683.34,324.65,2024-07-30,2024-08-03,Complete,TECH01
